order_id,product_id,category,region,supplier,channel,customer_segment,price,shipping_days,customer_rating,return_flag
O01075,P0173,Books,South,Supplier_7,Third-party,Returning,219.61,2,4.4,0
O01076,P0279,Beauty,South,Supplier_2,Website,New,198.32,8,2.7,0
O01077,P0217,Beauty,West,Supplier_7,Website,Loyal,343.03,7,4.7,0
O01078,P0255,Clothing,North,Supplier_10,Website,New,116.94,2,3.4,0
O01079,P0164,Books,South,Supplier_10,Third-party,Loyal,475.48,6,3.5,0
O01080,P0258,Electronics,South,Supplier_5,Third-party,Returning,395.31,3,4.4,0
O01081,P0263,Electronics,South,Supplier_4,Third-party,Loyal,53.81,8,2.2,0
O01082,P0058,Clothing,East,Supplier_10,Mobile App,Returning,214.61,3,2.4,1
O01083,P0136,Books,South,Supplier_5,Mobile App,New,440.77,9,4.6,1
O01084,P0459,Clothing,North,Supplier_2,Mobile App,Returning,472.92,1,4.6,0
O01085,P0205,Electronics,East,Supplier_8,Mobile App,Loyal,239.03,5,4.9,0
O01086,P0342,Clothing,East,Supplier_2,Third-party,Returning,310.57,3,4.6,0
O01087,P0217,Toys,East,Supplier_8,Website,Loyal,91.85,6,1.5,0
O01088,P0041,Electronics,Central,Supplier_2,Website,Loyal,495.67,2,4.3,0
O01089,P0203,Books,North,Supplier_8,Mobile App,Returning,123.52,9,2.6,0
O01090,P0091,Books,South,Supplier_4,Mobile App,Returning,471.94,6,5.0,0
O01091,P0318,Books,Central,Supplier_5,Website,Loyal,328.33,7,2.9,0
O01092,P0114,Toys,East,Supplier_6,Website,New,307.79,5,3.2,0
O01093,P0166,Clothing,North,Supplier_6,Third-party,New,261.22,9,3.1,1
O01094,P0398,Home Decor,Central,Supplier_6,Mobile App,Loyal,123.03,1,2.3,0
O01095,P0101,Clothing,South,Supplier_2,Mobile App,New,96.5,5,1.3,1
O01096,P0150,Electronics,West,Supplier_7,Website,Returning,118.04,6,4.6,0
O01097,P0052,Books,East,Supplier_3,Mobile App,Returning,101.35,7,4.2,1
O01098,P0059,Clothing,West,Supplier_6,Website,Loyal,392.0,4,1.6,1
O01099,P0318,Home Decor,North,Supplier_7,Website,New,181.56,1,4.1,0
O01100,P0320,Toys,West,Supplier_10,Website,Returning,38.34,8,3.5,0
O01101,P0203,Books,North,Supplier_1,Website,Returning,484.86,4,2.6,0
O01102,P0075,Home Decor,Central,Supplier_8,Website,New,443.06,3,2.0,0
O01103,P0129,Books,North,Supplier_7,Website,New,464.6,7,4.4,1
O01104,P0048,Clothing,North,Supplier_5,Third-party,Returning,497.5,2,3.8,0
O01105,P0334,Clothing,South,Supplier_6,Third-party,Returning,95.21,8,3.2,1
O01106,P0188,Toys,West,Supplier_4,Mobile App,Returning,204.16,6,3.4,0
O01107,P0177,Beauty,North,Supplier_4,Website,Returning,381.54,7,1.4,0
O01108,P0447,Beauty,West,Supplier_3,Website,Returning,351.05,5,2.9,0
O01109,P0475,Beauty,Central,Supplier_10,Mobile App,Returning,85.41,9,1.8,0
O01110,P0284,Home Decor,West,Supplier_6,Website,New,409.76,5,1.8,0
O01111,P0208,Books,Central,Supplier_1,Mobile App,Returning,119.98,5,3.6,0
O01112,P0393,Electronics,Central,Supplier_5,Third-party,New,119.67,3,4.6,0
O01113,P0500,Home Decor,North,Supplier_3,Mobile App,New,273.12,1,2.6,0
O01114,P0304,Beauty,East,Supplier_1,Mobile App,Returning,300.54,2,1.8,0
O01115,P0217,Electronics,South,Supplier_6,Third-party,Loyal,294.24,8,3.6,0
O01116,P0034,Clothing,West,Supplier_2,Third-party,Loyal,54.83,1,4.5,0
O01117,P0318,Books,West,Supplier_6,Mobile App,Loyal,439.96,7,4.0,0
O01118,P0254,Home Decor,Central,Supplier_9,Mobile App,New,140.14,5,4.5,0
O01119,P0464,Toys,South,Supplier_4,Third-party,Loyal,73.46,3,3.1,0
O01120,P0299,Home Decor,Central,Supplier_1,Mobile App,Returning,445.49,7,4.0,0
O01121,P0375,Clothing,South,Supplier_1,Mobile App,New,478.27,9,1.6,1
O01122,P0467,Beauty,South,Supplier_7,Mobile App,Returning,432.44,2,2.4,0
O01123,P0065,Clothing,North,Supplier_4,Mobile App,Returning,406.66,8,2.6,0
O01124,P0137,Electronics,South,Supplier_2,Mobile App,Returning,331.07,9,3.0,0
O01125,P0092,Beauty,Central,Supplier_7,Mobile App,New,279.92,3,4.7,0
O01126,P0327,Beauty,Central,Supplier_1,Mobile App,Returning,52.62,2,4.5,0
O01127,P0467,Clothing,Central,Supplier_1,Third-party,Returning,210.14,7,1.5,0
O01128,P0092,Beauty,Central,Supplier_9,Third-party,Loyal,192.62,5,1.7,0
O01129,P0018,Books,East,Supplier_7,Third-party,Loyal,137.28,5,2.4,0
O01130,P0282,Toys,North,Supplier_3,Mobile App,Returning,364.48,5,2.2,0
O01131,P0188,Electronics,Central,Supplier_1,Website,Returning,252.98,4,3.5,0
O01132,P0235,Books,South,Supplier_6,Third-party,New,49.71,5,4.6,0
O01133,P0094,Books,East,Supplier_2,Website,New,117.89,4,4.8,0
O01134,P0072,Toys,West,Supplier_4,Website,New,344.8,6,3.6,0
O01135,P0459,Clothing,West,Supplier_3,Mobile App,New,47.3,4,4.4,0
O01136,P0253,Books,West,Supplier_2,Third-party,New,427.09,2,3.1,0
O01137,P0237,Clothing,North,Supplier_7,Mobile App,Loyal,252.62,9,1.8,0
O01138,P0218,Books,South,Supplier_1,Third-party,Returning,245.49,2,3.1,0
O01139,P0409,Electronics,Central,Supplier_9,Third-party,Returning,300.28,9,3.2,0
O01140,P0147,Beauty,North,Supplier_9,Website,New,414.09,6,4.0,0
O01141,P0092,Toys,Central,Supplier_4,Website,Returning,180.43,9,1.9,0
O01142,P0480,Electronics,West,Supplier_9,Mobile App,Loyal,342.23,9,2.5,0
O01143,P0082,Toys,Central,Supplier_5,Website,Returning,287.21,3,2.5,0
O01144,P0360,Books,North,Supplier_4,Third-party,Returning,140.84,1,4.8,1
O01145,P0432,Toys,East,Supplier_6,Website,New,440.53,1,2.8,0
O01146,P0012,Books,East,Supplier_5,Third-party,Returning,400.74,3,4.0,0
O01147,P0050,Toys,East,Supplier_3,Mobile App,Returning,332.64,5,4.0,0
O01148,P0414,Toys,East,Supplier_1,Mobile App,Loyal,426.79,3,2.1,0
O01149,P0028,Clothing,South,Supplier_3,Third-party,Returning,434.97,9,3.3,0
O01150,P0420,Books,South,Supplier_5,Website,New,357.1,9,4.6,0
O01151,P0363,Home Decor,East,Supplier_8,Mobile App,New,420.14,3,2.9,0
O01152,P0061,Clothing,West,Supplier_10,Website,Returning,351.76,3,4.8,0
O01153,P0048,Beauty,West,Supplier_4,Website,New,343.27,5,1.9,0
O01154,P0094,Clothing,East,Supplier_4,Website,Loyal,313.12,2,1.3,0
O01155,P0079,Clothing,East,Supplier_9,Mobile App,Returning,378.83,6,4.6,0
O01156,P0146,Clothing,South,Supplier_7,Website,Returning,87.72,7,4.4,0
O01157,P0429,Beauty,South,Supplier_2,Mobile App,Returning,441.63,9,5.0,0
O01158,P0168,Electronics,Central,Supplier_2,Mobile App,New,437.2,6,3.7,1
O01159,P0256,Home Decor,North,Supplier_7,Third-party,Loyal,24.33,3,4.7,1
O01160,P0062,Toys,West,Supplier_6,Third-party,Returning,414.65,5,4.3,0
O01161,P0452,Home Decor,West,Supplier_6,Third-party,Returning,73.15,4,4.4,0
O01162,P0408,Clothing,East,Supplier_5,Website,Returning,174.21,5,3.3,0
O01163,P0292,Toys,West,Supplier_4,Third-party,Loyal,374.32,8,2.5,0
O01164,P0410,Electronics,Central,Supplier_6,Website,Loyal,88.77,8,4.7,0
O01165,P0457,Electronics,West,Supplier_9,Mobile App,New,410.8,6,2.7,0
O01166,P0006,Beauty,South,Supplier_5,Third-party,Returning,417.75,1,3.2,0
O01167,P0200,Clothing,Central,Supplier_7,Mobile App,Returning,258.66,8,2.8,1
O01168,P0101,Clothing,West,Supplier_7,Third-party,Loyal,13.13,8,3.3,0
O01169,P0229,Beauty,West,Supplier_9,Third-party,New,150.65,2,2.9,0
O01170,P0291,Books,West,Supplier_9,Third-party,Loyal,312.29,4,1.2,1
O01171,P0175,Electronics,South,Supplier_2,Third-party,New,490.78,2,4.5,0
O01172,P0238,Beauty,Central,Supplier_3,Third-party,New,319.59,4,2.8,0
O01173,P0422,Clothing,West,Supplier_2,Third-party,Loyal,137.3,7,3.4,0
O01174,P0304,Clothing,West,Supplier_7,Website,Loyal,320.66,9,1.6,0
O01175,P0307,Books,South,Supplier_6,Website,Loyal,274.59,8,1.0,0
O01176,P0118,Clothing,North,Supplier_8,Website,Loyal,392.12,9,2.0,1
O01177,P0094,Books,Central,Supplier_1,Website,Loyal,62.42,8,3.8,0
O01178,P0276,Books,Central,Supplier_6,Third-party,Returning,382.9,2,1.4,1
O01179,P0435,Beauty,East,Supplier_2,Website,Loyal,275.22,7,4.6,0
O01180,P0157,Books,North,Supplier_1,Third-party,Loyal,481.87,2,1.9,0
O01181,P0499,Books,East,Supplier_7,Website,Loyal,177.52,2,1.8,0
O01182,P0150,Clothing,East,Supplier_1,Website,Returning,319.98,4,1.7,0
O01183,P0209,Beauty,South,Supplier_7,Website,Loyal,466.69,1,1.1,0
O01184,P0434,Toys,South,Supplier_9,Website,New,60.23,5,4.1,0
O01185,P0186,Beauty,East,Supplier_3,Third-party,New,469.24,6,4.5,0
O01186,P0411,Toys,West,Supplier_2,Third-party,Returning,347.06,9,3.5,0
O01187,P0049,Beauty,South,Supplier_7,Third-party,Loyal,43.24,8,1.8,0
O01188,P0401,Clothing,North,Supplier_4,Website,Returning,157.47,2,2.1,0
O01189,P0104,Beauty,South,Supplier_5,Mobile App,New,357.0,1,2.9,0
O01190,P0423,Home Decor,North,Supplier_4,Website,Returning,43.0,2,4.8,1
O01191,P0186,Beauty,South,Supplier_1,Mobile App,Loyal,295.26,7,2.0,1
O01192,P0495,Beauty,North,Supplier_1,Third-party,New,179.48,4,3.9,0
O01193,P0461,Books,West,Supplier_10,Mobile App,New,314.25,5,2.8,0
O01194,P0405,Books,South,Supplier_3,Third-party,Returning,32.41,7,2.2,0
O01195,P0327,Clothing,South,Supplier_1,Third-party,Returning,437.05,3,2.8,0
O01196,P0440,Electronics,East,Supplier_5,Website,Loyal,487.01,2,1.3,1
O01197,P0255,Books,East,Supplier_7,Third-party,Loyal,484.75,7,4.2,0
O01198,P0456,Clothing,East,Supplier_5,Mobile App,New,377.33,5,2.0,0
O01199,P0262,Clothing,West,Supplier_2,Third-party,New,73.74,1,3.9,1
O01200,P0146,Clothing,Central,Supplier_10,Mobile App,Returning,381.55,1,1.3,0
O01201,P0036,Clothing,South,Supplier_1,Website,Returning,22.05,9,4.8,0
O01202,P0496,Beauty,North,Supplier_1,Website,New,20.84,5,1.8,1
O01203,P0232,Electronics,North,Supplier_5,Mobile App,New,168.57,1,4.5,0
O01204,P0411,Home Decor,South,Supplier_6,Mobile App,Loyal,249.44,7,4.2,0
O01205,P0058,Home Decor,North,Supplier_2,Third-party,New,387.5,9,4.9,0
O01206,P0500,Home Decor,East,Supplier_10,Third-party,Returning,344.81,1,2.9,0
O01207,P0308,Beauty,East,Supplier_2,Website,Returning,228.49,4,3.9,0
O01208,P0219,Electronics,West,Supplier_1,Mobile App,Returning,144.08,3,2.5,0
O01209,P0429,Beauty,South,Supplier_5,Website,New,498.59,5,1.7,0
O01210,P0164,Beauty,North,Supplier_3,Mobile App,Loyal,218.83,7,2.8,1
O01211,P0020,Electronics,North,Supplier_7,Mobile App,Returning,231.18,8,1.7,0
O01212,P0242,Toys,North,Supplier_5,Website,New,90.18,2,4.9,1
O01213,P0396,Toys,East,Supplier_5,Website,Returning,399.46,7,1.4,0
O01214,P0051,Beauty,Central,Supplier_7,Third-party,New,349.9,1,3.4,0
O01215,P0002,Beauty,East,Supplier_8,Mobile App,Returning,118.18,7,3.5,0
O01216,P0242,Electronics,Central,Supplier_1,Mobile App,Loyal,50.37,8,3.2,1
O01217,P0460,Clothing,North,Supplier_3,Website,Returning,343.44,2,3.6,0
O01218,P0349,Electronics,North,Supplier_10,Mobile App,Loyal,330.71,9,1.5,0
O01219,P0120,Books,South,Supplier_1,Mobile App,Returning,143.9,1,3.2,0
O01220,P0400,Toys,Central,Supplier_2,Third-party,Returning,475.92,6,2.1,0
O01221,P0071,Home Decor,South,Supplier_5,Mobile App,Loyal,84.02,1,4.8,0
O01222,P0061,Books,West,Supplier_5,Website,New,221.84,3,4.0,0
O01223,P0090,Toys,Central,Supplier_8,Website,Loyal,472.37,6,4.9,1
O01224,P0369,Clothing,West,Supplier_1,Mobile App,Returning,215.67,3,1.2,0
O01225,P0469,Electronics,West,Supplier_9,Third-party,Returning,322.88,8,2.1,1
O01226,P0331,Beauty,Central,Supplier_3,Website,New,204.82,5,1.8,0
O01227,P0308,Home Decor,East,Supplier_8,Website,Loyal,144.37,2,1.0,0
O01228,P0133,Electronics,South,Supplier_3,Third-party,Loyal,492.15,4,2.0,0
O01229,P0443,Toys,South,Supplier_1,Third-party,New,210.57,9,3.7,0
O01230,P0158,Electronics,Central,Supplier_2,Website,Loyal,448.11,4,1.9,1
O01231,P0209,Books,East,Supplier_8,Third-party,Returning,122.68,8,3.0,0
O01232,P0287,Clothing,South,Supplier_7,Mobile App,Returning,114.42,5,4.6,1
O01233,P0102,Toys,Central,Supplier_7,Mobile App,Loyal,25.26,1,3.8,0
O01234,P0015,Books,North,Supplier_8,Website,Returning,329.32,7,2.6,1
O01235,P0489,Toys,South,Supplier_1,Third-party,Loyal,190.58,3,2.5,0
O01236,P0447,Toys,North,Supplier_10,Mobile App,Returning,433.54,8,2.8,0
O01237,P0090,Books,West,Supplier_10,Mobile App,Returning,241.87,3,1.7,0
O01238,P0416,Electronics,North,Supplier_5,Third-party,New,484.41,1,3.5,0
O01239,P0196,Toys,Central,Supplier_4,Website,Returning,100.91,5,2.5,0
O01240,P0320,Books,West,Supplier_4,Mobile App,New,435.63,2,4.4,0
O01241,P0196,Clothing,East,Supplier_8,Website,Returning,390.53,4,4.0,0
O01242,P0449,Electronics,South,Supplier_6,Mobile App,Loyal,387.75,1,3.4,0
O01243,P0293,Toys,Central,Supplier_5,Mobile App,Loyal,423.94,9,2.5,0
O01244,P0351,Toys,West,Supplier_3,Website,New,382.9,6,1.8,0
O01245,P0079,Electronics,North,Supplier_10,Third-party,Returning,316.85,8,4.1,0
O01246,P0151,Beauty,Central,Supplier_6,Third-party,Returning,74.31,4,2.9,0
O01247,P0077,Books,West,Supplier_5,Third-party,Returning,25.94,9,1.9,0
O01248,P0350,Beauty,Central,Supplier_7,Website,New,461.22,2,1.8,0
O01249,P0145,Beauty,Central,Supplier_10,Website,Loyal,312.16,9,1.7,0
O01250,P0387,Home Decor,South,Supplier_5,Website,Loyal,400.3,5,4.1,0
O01251,P0160,Home Decor,North,Supplier_3,Mobile App,Loyal,245.95,6,1.9,0
O01252,P0149,Toys,East,Supplier_1,Mobile App,Loyal,67.48,3,3.1,0
O01253,P0450,Electronics,Central,Supplier_9,Third-party,Returning,71.34,4,2.8,0
O01254,P0190,Books,East,Supplier_10,Mobile App,Loyal,345.93,6,3.3,0
O01255,P0146,Beauty,West,Supplier_3,Mobile App,Returning,220.85,7,4.5,0
O01256,P0428,Beauty,Central,Supplier_7,Third-party,New,108.26,1,4.5,1
O01257,P0448,Books,Central,Supplier_9,Third-party,Loyal,250.88,7,2.8,1
O01258,P0413,Home Decor,Central,Supplier_7,Third-party,New,41.46,1,1.1,1
O01259,P0088,Electronics,South,Supplier_7,Website,Loyal,295.17,5,2.7,0
O01260,P0453,Electronics,Central,Supplier_2,Mobile App,Returning,141.81,6,3.4,0
O01261,P0429,Books,North,Supplier_9,Mobile App,New,400.8,2,3.2,0
O01262,P0059,Clothing,South,Supplier_10,Mobile App,New,162.08,9,3.6,0
O01263,P0356,Toys,East,Supplier_6,Website,Returning,233.06,6,1.6,0
O01264,P0141,Home Decor,East,Supplier_4,Third-party,Loyal,15.69,7,3.6,0
O01265,P0190,Beauty,Central,Supplier_3,Third-party,Returning,45.5,8,1.7,0
O01266,P0081,Books,South,Supplier_4,Mobile App,Loyal,202.32,1,4.0,0
O01267,P0071,Toys,North,Supplier_9,Mobile App,Returning,245.17,8,2.4,1
O01268,P0006,Books,Central,Supplier_5,Third-party,New,304.01,4,3.8,1
O01269,P0271,Beauty,East,Supplier_7,Website,New,152.91,8,1.2,1
O01270,P0409,Books,South,Supplier_2,Website,Returning,350.54,6,2.6,0
O01271,P0174,Electronics,West,Supplier_8,Third-party,Returning,431.46,9,3.8,0
O01272,P0261,Home Decor,East,Supplier_3,Mobile App,New,392.13,4,1.9,1
O01273,P0101,Home Decor,North,Supplier_10,Website,Returning,29.41,2,4.2,0
O01274,P0199,Books,South,Supplier_1,Third-party,Returning,245.45,2,3.5,0
O01275,P0167,Beauty,North,Supplier_7,Website,New,61.42,5,3.4,0
O01276,P0386,Clothing,West,Supplier_10,Third-party,Loyal,128.6,9,2.4,0
O01277,P0208,Home Decor,West,Supplier_4,Website,New,493.46,3,2.9,0
O01278,P0395,Toys,Central,Supplier_3,Third-party,New,79.82,8,3.4,0
O01279,P0365,Home Decor,South,Supplier_5,Website,Returning,254.46,4,2.9,0
O01280,P0309,Beauty,West,Supplier_2,Website,Returning,312.9,6,3.8,1
O01281,P0049,Electronics,Central,Supplier_7,Third-party,Loyal,354.21,6,2.7,1
O01282,P0347,Clothing,South,Supplier_1,Mobile App,New,284.23,3,1.8,0
O01283,P0082,Clothing,East,Supplier_3,Mobile App,Returning,14.79,5,1.9,0
O01284,P0028,Toys,North,Supplier_4,Mobile App,Returning,169.97,3,1.0,0
O01285,P0013,Electronics,North,Supplier_1,Mobile App,Loyal,263.68,1,2.2,0
O01286,P0195,Electronics,Central,Supplier_5,Third-party,New,53.05,7,4.0,0
O01287,P0152,Toys,West,Supplier_9,Website,New,181.81,4,4.2,1
O01288,P0416,Books,Central,Supplier_6,Website,Returning,26.27,7,1.8,0
O01289,P0165,Clothing,East,Supplier_5,Mobile App,Loyal,48.5,3,4.8,1
O01290,P0369,Electronics,Central,Supplier_7,Third-party,Loyal,204.49,5,3.0,0
O01291,P0361,Toys,Central,Supplier_1,Mobile App,Returning,75.03,5,4.7,0
O01292,P0365,Clothing,South,Supplier_2,Third-party,Returning,288.1,2,3.8,0
O01293,P0142,Books,East,Supplier_4,Mobile App,New,347.84,2,3.9,0
O01294,P0459,Beauty,East,Supplier_3,Website,Returning,402.29,4,1.3,0
O01295,P0171,Clothing,East,Supplier_9,Third-party,Loyal,108.07,4,1.9,0
O01296,P0043,Toys,West,Supplier_3,Mobile App,Returning,92.07,4,1.0,0
O01297,P0139,Electronics,North,Supplier_2,Website,Returning,61.24,6,3.9,0
O01298,P0125,Electronics,East,Supplier_4,Mobile App,Returning,321.85,2,2.4,0
O01299,P0367,Clothing,East,Supplier_6,Mobile App,Returning,356.17,6,4.1,0
O01300,P0089,Home Decor,Central,Supplier_4,Third-party,Loyal,25.48,7,2.4,0
O01301,P0357,Beauty,West,Supplier_6,Website,Loyal,468.74,3,4.3,0
O01302,P0021,Clothing,Central,Supplier_6,Mobile App,Loyal,35.47,8,1.5,0
O01303,P0079,Electronics,East,Supplier_1,Website,New,275.24,2,1.7,1
O01304,P0136,Toys,West,Supplier_1,Mobile App,New,357.44,8,2.4,1
O01305,P0161,Electronics,North,Supplier_5,Third-party,Returning,436.77,5,2.6,0
O01306,P0033,Home Decor,South,Supplier_6,Mobile App,Loyal,359.9,2,2.4,0
O01307,P0395,Home Decor,East,Supplier_5,Mobile App,Loyal,402.85,7,4.1,0
O01308,P0482,Books,North,Supplier_1,Website,Returning,176.33,2,1.4,1
O01309,P0412,Toys,South,Supplier_7,Website,Returning,409.26,6,2.4,0
O01310,P0040,Books,Central,Supplier_9,Website,New,49.26,3,4.3,0
O01311,P0252,Toys,East,Supplier_2,Website,New,448.46,9,1.3,0
O01312,P0277,Toys,East,Supplier_2,Mobile App,New,278.32,3,4.8,0
O01313,P0188,Home Decor,East,Supplier_9,Third-party,Returning,410.48,3,4.9,0
O01314,P0412,Clothing,West,Supplier_9,Mobile App,Returning,231.64,5,1.4,1
O01315,P0425,Clothing,North,Supplier_3,Website,New,325.35,7,2.2,1
O01316,P0467,Clothing,North,Supplier_4,Website,Returning,267.94,8,2.5,0
O01317,P0169,Toys,South,Supplier_10,Website,Loyal,368.48,7,4.1,0
O01318,P0116,Books,South,Supplier_10,Mobile App,New,50.0,9,3.4,0
O01319,P0474,Home Decor,South,Supplier_4,Third-party,New,39.57,5,3.6,0
O01320,P0436,Books,South,Supplier_6,Mobile App,Loyal,131.08,3,4.0,0
O01321,P0492,Clothing,South,Supplier_3,Mobile App,Returning,88.18,6,1.5,0
O01322,P0169,Beauty,West,Supplier_8,Third-party,New,437.17,5,4.3,0
O01323,P0343,Beauty,East,Supplier_2,Mobile App,Loyal,117.41,4,3.8,0
O01324,P0406,Beauty,South,Supplier_1,Website,Returning,488.17,2,3.3,0
O01325,P0109,Clothing,North,Supplier_4,Mobile App,Loyal,175.08,7,4.6,0
O01326,P0320,Books,Central,Supplier_1,Third-party,New,99.24,5,3.8,0
O01327,P0174,Clothing,West,Supplier_5,Third-party,Returning,396.95,4,1.8,1
O01328,P0180,Electronics,South,Supplier_6,Third-party,New,332.77,8,2.7,1
O01329,P0442,Beauty,East,Supplier_4,Mobile App,Returning,254.12,9,3.0,1
O01330,P0066,Home Decor,South,Supplier_1,Website,New,282.13,9,1.2,0
O01331,P0390,Beauty,Central,Supplier_9,Website,Returning,362.41,3,4.8,0
O01332,P0331,Books,South,Supplier_5,Mobile App,Loyal,121.94,3,1.5,0
O01333,P0183,Books,South,Supplier_4,Mobile App,Returning,498.2,5,3.8,0
O01334,P0196,Books,West,Supplier_9,Website,Returning,487.65,5,3.0,0
O01335,P0422,Toys,West,Supplier_8,Website,Loyal,328.66,2,1.1,0
O01336,P0250,Electronics,South,Supplier_4,Website,Loyal,107.78,1,4.7,0
O01337,P0323,Electronics,Central,Supplier_7,Third-party,Loyal,343.31,8,4.4,0
O01338,P0285,Beauty,Central,Supplier_10,Third-party,Returning,45.38,3,3.1,0
O01339,P0285,Clothing,East,Supplier_2,Website,New,25.02,1,1.9,0
O01340,P0367,Electronics,West,Supplier_4,Website,New,136.26,1,1.5,0
O01341,P0327,Beauty,East,Supplier_6,Third-party,New,236.69,2,2.5,0
O01342,P0435,Electronics,Central,Supplier_5,Third-party,Returning,435.45,6,2.0,1
O01343,P0445,Books,South,Supplier_5,Mobile App,Returning,366.31,6,3.0,0
O01344,P0495,Home Decor,Central,Supplier_10,Mobile App,New,373.93,3,4.9,0
O01345,P0031,Toys,West,Supplier_1,Mobile App,New,218.49,4,3.3,0
O01346,P0449,Books,South,Supplier_3,Website,Returning,179.51,2,4.6,0
O01347,P0018,Home Decor,Central,Supplier_9,Third-party,New,191.81,2,3.6,0
O01348,P0356,Toys,North,Supplier_6,Mobile App,Loyal,493.95,7,2.9,0
O01349,P0125,Beauty,South,Supplier_1,Third-party,Returning,29.65,1,4.4,0
O01350,P0388,Home Decor,East,Supplier_2,Third-party,New,434.85,7,2.9,0
O01351,P0360,Beauty,South,Supplier_10,Mobile App,New,293.55,1,4.5,0
O01352,P0486,Toys,North,Supplier_8,Website,Loyal,224.92,6,2.2,0
O01353,P0032,Home Decor,Central,Supplier_4,Third-party,New,365.38,3,1.5,1
O01354,P0040,Home Decor,East,Supplier_5,Mobile App,Loyal,248.47,8,4.4,0
O01355,P0140,Home Decor,East,Supplier_7,Website,Loyal,437.98,6,3.3,0
O01356,P0402,Home Decor,West,Supplier_4,Third-party,New,451.34,2,4.6,0
O01357,P0365,Beauty,Central,Supplier_5,Third-party,New,216.64,8,4.8,1
O01358,P0293,Books,South,Supplier_6,Mobile App,Loyal,145.65,5,1.2,0
O01359,P0051,Beauty,Central,Supplier_3,Website,New,300.25,8,3.0,0
O01360,P0344,Clothing,North,Supplier_9,Third-party,New,457.06,8,2.5,0
O01361,P0387,Clothing,South,Supplier_7,Mobile App,New,113.22,6,3.5,1
O01362,P0090,Books,North,Supplier_7,Mobile App,Loyal,315.25,2,4.2,0
O01363,P0083,Beauty,East,Supplier_8,Mobile App,Returning,319.46,8,2.1,0
O01364,P0183,Clothing,South,Supplier_9,Website,Returning,369.23,6,3.2,0
O01365,P0317,Beauty,North,Supplier_6,Website,Returning,74.47,6,3.8,0
O01366,P0367,Electronics,South,Supplier_7,Third-party,Returning,360.75,8,1.5,0
O01367,P0416,Books,East,Supplier_7,Website,New,455.43,1,4.3,1
O01368,P0180,Electronics,Central,Supplier_10,Third-party,Returning,98.04,2,3.4,0
O01369,P0286,Clothing,North,Supplier_3,Mobile App,Returning,126.4,9,4.8,1
O01370,P0060,Clothing,Central,Supplier_9,Third-party,Returning,485.98,8,2.4,0
O01371,P0077,Home Decor,North,Supplier_8,Website,Loyal,98.68,7,1.4,0
O01372,P0430,Home Decor,East,Supplier_4,Third-party,Returning,428.65,7,3.0,0
O01373,P0236,Beauty,Central,Supplier_2,Website,New,251.22,5,1.3,0
O01374,P0344,Beauty,West,Supplier_8,Website,New,131.14,2,4.9,1
O01375,P0031,Clothing,East,Supplier_7,Website,Loyal,436.67,6,1.2,0
O01376,P0420,Beauty,South,Supplier_3,Third-party,New,228.2,3,4.0,0
O01377,P0064,Books,East,Supplier_5,Mobile App,Loyal,262.26,4,3.1,0
O01378,P0081,Books,East,Supplier_5,Third-party,New,186.02,2,2.5,0
O01379,P0158,Clothing,East,Supplier_8,Website,New,300.55,2,1.3,0
O01380,P0030,Beauty,East,Supplier_5,Third-party,Returning,90.13,8,3.5,1
O01381,P0427,Clothing,East,Supplier_2,Website,New,201.63,8,3.3,0
O01382,P0228,Electronics,West,Supplier_5,Mobile App,Returning,485.01,6,2.1,0
O01383,P0318,Clothing,West,Supplier_2,Third-party,Returning,136.49,5,4.6,0
O01384,P0440,Toys,Central,Supplier_1,Third-party,Loyal,331.8,8,2.2,0
